id,name,version,layout,released_at,image_uris,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_d7277fc755604989840cc645a4324ba9,Ursula,Sea Witch Queen,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d7277fc755604989840cc645a4324ba9.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d7277fc755604989840cc645a4324ba9.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d7277fc755604989840cc645a4324ba9.avif?1716052430'}}",7,True,Amethyst,['Character'],"['Floodborn', 'Villain', 'Queen', 'Sorcerer']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Ursula.)
NOW I AM THE RULER! Whenever this character quests, exert chosen character.
YOU'LL LISTEN TO ME! Other characters can't exert to sing songs.",['Shift'],,4.0,7.0,3.0,Legendary,['Lady Shalivin'],58,en,,550529,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '6.27', 'usd_foil': '9.46'}"
crd_09c5139c68724642b9f7e54f50264473,Yen Sid,Powerful Sorcerer,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_09c5139c68724642b9f7e54f50264473.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_09c5139c68724642b9f7e54f50264473.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_09c5139c68724642b9f7e54f50264473.avif?1716052430'}}",2,True,Amethyst,['Character'],"['Storyborn', 'Hero', 'Sorcerer']","TIMELY INTERVENTION When you play this character, if you have a character named Magic Broom in play, you may draw a card.
ARCANE STUDY While you have 2 or more Broom characters in play, this character gets +2 {L}.",[],,1.0,3.0,1.0,Legendary,['Matthew Robert Davies'],59,en,,543902,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '6.51', 'usd_foil': '7.49'}"
crd_44c51a9b55cd433fb569767a78ebf976,Poor Unfortunate Souls,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_44c51a9b55cd433fb569767a78ebf976.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_44c51a9b55cd433fb569767a78ebf976.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_44c51a9b55cd433fb569767a78ebf976.avif?1716052430'}}",2,True,Amethyst,"['Action', 'Song']",,"(A character with cost 2 or more can {E} to sing this song for free.)
Return chosen character, item, or location with cost 2 or less to their player's hand.",[],,,,,Common,['Denny Minonne'],60,en,"In pain, in need",550518,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.07', 'usd_foil': '0.22'}"
crd_2712b680c8c541bc868af5e0e208d295,Second Star to the Right,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2712b680c8c541bc868af5e0e208d295.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2712b680c8c541bc868af5e0e208d295.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2712b680c8c541bc868af5e0e208d295.avif?1716052430'}}",10,False,Amethyst,"['Action', 'Song']",,"Sing Together 10 (Any number of your or your teammates' characters with total cost 10 or more may {E} to sing this song for free.)
Chosen player draws 5 cards.",['Sing Together'],,,,,Rare,['Natalia Trykowska'],61,en,Lead us to the land we dream of,547846,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.16', 'usd_foil': '0.61'}"
crd_388773c70283456b87414157b1eebd98,Swing into Action,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_388773c70283456b87414157b1eebd98.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_388773c70283456b87414157b1eebd98.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_388773c70283456b87414157b1eebd98.avif?1716052430'}}",1,True,Amethyst,['Action'],,Chosen character gains Rush this turn. (They can challenge the turn they're played.),[],,,,,Common,['Wouter Bruneel'],62,en,,550571,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.03', 'usd_foil': '0.13'}"
crd_d06befe89918438384a8d38e7acea2bd,Ursula’s Plan,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d06befe89918438384a8d38e7acea2bd.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d06befe89918438384a8d38e7acea2bd.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d06befe89918438384a8d38e7acea2bd.avif?1716052430'}}",3,False,Amethyst,['Action'],,Each opponent chooses and exerts one of their characters. Those characters can't ready at the start of their next turn.,[],,,,,Uncommon,['Eri Welli'],63,en,"""With both the crown and the trident, together we would be unstoppable!""",550572,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.05', 'usd_foil': '0.21'}"
crd_1f22214638bd46d089a6751e57dfd829,Mystical Rose,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_1f22214638bd46d089a6751e57dfd829.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_1f22214638bd46d089a6751e57dfd829.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_1f22214638bd46d089a6751e57dfd829.avif?1716052430'}}",2,True,Amethyst,['Item'],,"DISPEL THE ENTANGLEMENT Banish this item — Chosen character named Beast gets +2 {L} this turn. If you have a character named Belle in play, move up to 3 damage counters from chosen character to chosen opposing character.",[],,,,,Rare,['Olivier Désirée'],64,en,"Ink surrounded Belle's last hope to heal the Beast. With no other choice, she reached out for it...",547683,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.15', 'usd_foil': '0.6'}"
crd_61d6a3538b6e40389baa4516d896cf06,Rose Lantern,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_61d6a3538b6e40389baa4516d896cf06.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_61d6a3538b6e40389baa4516d896cf06.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_61d6a3538b6e40389baa4516d896cf06.avif?1716052430'}}",2,True,Amethyst,['Item'],,"MYSTICAL PETALS {E}, 2 {I} — Move 1 damage counter from chosen character to chosen opposing character.",[],,,,,Common,['Gabriel Angelo'],65,en,The transformed rose made short work of the Beast's wound. But even the gentlest magic comes at a cost.,550573,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.05', 'usd_foil': '0.16'}"
crd_57067560f7f0499da43dd94731e85552,Triton's Trident,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_57067560f7f0499da43dd94731e85552.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_57067560f7f0499da43dd94731e85552.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_57067560f7f0499da43dd94731e85552.avif?1716052430'}}",2,True,Amethyst,['Item'],,SYMBOL OF POWER Banish this item — Chosen character gets +1 {S} this turn for each card in your hand.,[],,,,,Uncommon,['Matt Chapman'],66,en,"""Just imagine all this power in the wrong hands...""
-Ursula",543911,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.04', 'usd_foil': '0.17'}"
crd_3d71ecca4c6c4ec8ba289a785f237535,Casa Madrigal,Casita,landscape,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3d71ecca4c6c4ec8ba289a785f237535.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3d71ecca4c6c4ec8ba289a785f237535.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3d71ecca4c6c4ec8ba289a785f237535.avif?1716052430'}}",1,True,Amethyst,['Location'],,"OUR HOME At the start of your turn, if you have a character here gain 1 lore.",[],1.0,,6.0,,Common,['Rachel Elese'],67,en,,548207,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.04', 'usd_foil': '0.18'}"
crd_70a2a01e064142b0a132d9ce3a86a293,Ursula’s Lair,Eye of the Storm,landscape,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_70a2a01e064142b0a132d9ce3a86a293.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_70a2a01e064142b0a132d9ce3a86a293.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_70a2a01e064142b0a132d9ce3a86a293.avif?1716052430'}}",3,False,Amethyst,['Location'],,"SLIPPERY HALLS Whenever a character is banished in a challenge while here, you may return them to your hand.
SEAT OF POWER Characters named Ursula get +1 {L} while here.",[],2.0,,6.0,1.0,Rare,['Eri Welli / Sam Burley'],68,en,,547784,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.14', 'usd_foil': '0.49'}"
crd_38b8a802fe784ee286fd81ddc09ea7ec,Cri-Kee,Lucky Cricket,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_38b8a802fe784ee286fd81ddc09ea7ec.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_38b8a802fe784ee286fd81ddc09ea7ec.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_38b8a802fe784ee286fd81ddc09ea7ec.avif?1716052430'}}",5,True,Emerald,['Character'],"['Storyborn', 'Ally']","SPREADING GOOD FORTUNE When you play this character, your other characters get +3 {S} this turn.",[],,3.0,4.0,3.0,Rare,['Heidi Neunhoffer'],69,en,Everyone feels better just knowing he's around.,547783,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.43', 'usd_foil': '1.7'}"
crd_af531020efc14cb38f4ffeb159eb8eff,Diablo,Devoted Herald,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_af531020efc14cb38f4ffeb159eb8eff.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_af531020efc14cb38f4ffeb159eb8eff.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_af531020efc14cb38f4ffeb159eb8eff.avif?1716052430'}}",3,False,Emerald,['Character'],"['Floodborn', 'Ally']","Shift: Discard an action card (You may discard an action card to play this on top of one of your characters named Diablo.)
Evasive (Only characters with Evasive can challenge this character.)
CIRCLE FAR AND WIDE During each opponent's turn, whenever they draw a card while this character is exerted, you may draw a card.","['Evasive', 'Shift']",,2.0,2.0,1.0,Legendary,['Alice Pisoni'],70,en,,547765,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '25.49', 'usd_foil': '34.7'}"
crd_abd789362dc8479c8dc89e89859b6a6a,Diablo,Maleficent's Spy,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_abd789362dc8479c8dc89e89859b6a6a.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_abd789362dc8479c8dc89e89859b6a6a.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_abd789362dc8479c8dc89e89859b6a6a.avif?1716052430'}}",1,True,Emerald,['Character'],"['Storyborn', 'Ally']","SCOUT AHEAD When you play this character, you may look at each opponent's hand.",[],,1.0,2.0,1.0,Common,['Ellie Horie'],71,en,"""Keep an eye on the sea witch, my pet. Tell me everything.""
– Maleficent",550574,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.11', 'usd_foil': '0.93'}"
crd_96a14bbf788e4a138b05f46f08c0fa47,Gunther,Interior Designer,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_96a14bbf788e4a138b05f46f08c0fa47.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_96a14bbf788e4a138b05f46f08c0fa47.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_96a14bbf788e4a138b05f46f08c0fa47.avif?1716052430'}}",4,True,Emerald,['Character'],"['Dreamborn', 'Ally']","SAD-EYED PUPPY When this character is challenged and banished, each opponent chooses one of their characters and returns that card to their hand.",[],,3.0,3.0,2.0,Common,['Anderson Mahanski'],72,en,"""I hate to cover this trap door. It really pulls the room together!""",547774,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.03', 'usd_foil': '0.14'}"
crd_773d33f2fd1e4f54b3a47363b31ebce1,Gus,Champion of Cheese,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_773d33f2fd1e4f54b3a47363b31ebce1.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_773d33f2fd1e4f54b3a47363b31ebce1.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_773d33f2fd1e4f54b3a47363b31ebce1.avif?1716052430'}}",2,True,Emerald,['Character'],"['Storyborn', 'Ally']",,[],,2.0,3.0,1.0,Common,['Maddie Shilt'],73,en,You can always rely on him when it comes to cheese.,549680,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.03', 'usd_foil': '0.16'}"
crd_56206ef4f9ec4b82afc4a656d41e5ba4,Hades,Double Dealer,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_56206ef4f9ec4b82afc4a656d41e5ba4.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_56206ef4f9ec4b82afc4a656d41e5ba4.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_56206ef4f9ec4b82afc4a656d41e5ba4.avif?1716052430'}}",4,True,Emerald,['Character'],"['Storyborn', 'Villain', 'Deity']","HERE'S THE TRADE-OFF {E}, Banish one of your other characters — Play a character with the same name as the banished character for free.",[],,3.0,3.0,1.0,Legendary,['Alan Batson'],74,en,,550575,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '1.26', 'usd_foil': '4.53'}"
crd_5417eda101854e4e965af0714d41cb8b,HeiHei,Bumbling Rooster,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5417eda101854e4e965af0714d41cb8b.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5417eda101854e4e965af0714d41cb8b.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5417eda101854e4e965af0714d41cb8b.avif?1716052430'}}",3,True,Emerald,['Character'],"['Storyborn', 'Ally']","FATTEN YOU UP When you play this character, if an opponent has more cards in their inkwell than you, you may put the top card of your deck into your inkwell facedown and exerted.",[],,2.0,3.0,2.0,Uncommon,['Anna Stosik'],75,en,,550576,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.13', 'usd_foil': '0.44'}"
crd_0ac3ee4c2bb043a280fa2e4f7f6505e7,Hera,Queen of the Gods,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0ac3ee4c2bb043a280fa2e4f7f6505e7.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0ac3ee4c2bb043a280fa2e4f7f6505e7.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0ac3ee4c2bb043a280fa2e4f7f6505e7.avif?1716052430'}}",3,True,Emerald,['Character'],"['Storyborn', 'Queen', 'Deity']","Ward (Opponents can't choose this character except to challenge.)
PROTECTIVE GODDESS Your characters named Zeus gain Ward.
YOU'RE A TRUE HERO Your characters named Hercules gain Evasive. (Only characters with Evasive can challenge them.)",['Ward'],,1.0,3.0,2.0,Rare,['Raquel Villanueva'],76,en,,549668,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.17', 'usd_foil': '0.54'}"
crd_b0d75ae5da0646e797f1563c8811e629,Jaq,Connoisseur of Climbing,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b0d75ae5da0646e797f1563c8811e629.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b0d75ae5da0646e797f1563c8811e629.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b0d75ae5da0646e797f1563c8811e629.avif?1716052430'}}",3,True,Emerald,['Character'],"['Storyborn', 'Ally']","SNEAKY IDEA When you play this character, chosen opposing character gains Reckless during their next turn. (They can't quest and must challenge if able.)",[],,1.0,4.0,2.0,Common,['Maddie Shilt'],77,en,Teamwork makes the cheese work.,547781,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.04', 'usd_foil': '0.17'}"
crd_762ed07f53ea4ca6a4cf7ae20ed53535,Jasmine,Desert Warrior,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_762ed07f53ea4ca6a4cf7ae20ed53535.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_762ed07f53ea4ca6a4cf7ae20ed53535.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_762ed07f53ea4ca6a4cf7ae20ed53535.avif?1716052430'}}",5,False,Emerald,['Character'],"['Dreamborn', 'Hero', 'Princess']","CUNNING MANEUVER When you play this character and whenever she's challenged, each opponent chooses and discards a card.",[],,3.0,3.0,2.0,Rare,['Alice Pisoni'],78,en,,550577,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.15', 'usd_foil': '0.52'}"
crd_bb689737789640e98f540464691035a6,Megara,Captivating Cynic,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_bb689737789640e98f540464691035a6.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_bb689737789640e98f540464691035a6.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_bb689737789640e98f540464691035a6.avif?1716052430'}}",3,False,Emerald,['Character'],"['Dreamborn', 'Ally']","SHADY DEAL When you play this character, choose and discard a card or banish this character.",[],,3.0,6.0,2.0,Common,['Yu Nguyen'],79,en,"With love, there's always a catch.",549632,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.05', 'usd_foil': '0.2'}"
crd_6cb1a1b4a1e447b19a2a22c63e15dec9,Megara,Liberated One,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6cb1a1b4a1e447b19a2a22c63e15dec9.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6cb1a1b4a1e447b19a2a22c63e15dec9.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6cb1a1b4a1e447b19a2a22c63e15dec9.avif?1716052430'}}",5,True,Emerald,['Character'],"['Storyborn', 'Ally']","Ward (Opponents can't choose this character except to challenge.)
PEOPLE ALWAYS DO CRAZY THINGS Whenever you play a character named Hercules, you may ready this character.",['Ward'],,4.0,4.0,2.0,Uncommon,['Ye Yang / Raquel Villanueva'],80,en,,549622,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.07', 'usd_foil': '0.38'}"
crd_ca58ca94b74e4df8983b1eaecff999a3,Pain,Immortal Sidekick,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ca58ca94b74e4df8983b1eaecff999a3.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ca58ca94b74e4df8983b1eaecff999a3.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ca58ca94b74e4df8983b1eaecff999a3.avif?1716052430'}}",3,True,Emerald,['Character'],"['Storyborn', 'Ally']",,[],,2.0,4.0,2.0,Uncommon,['Oggy Christiansson'],81,en,"""We totally took care of that thing you told us to do and definitely did not spend the day in Thebes ticketing chariots and stealing people's laundry.""",550578,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.06', 'usd_foil': '0.19'}"
crd_3b8a6e3644374d98828747b29622e053,Panic,Immortal Sidekick,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3b8a6e3644374d98828747b29622e053.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3b8a6e3644374d98828747b29622e053.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3b8a6e3644374d98828747b29622e053.avif?1716052430'}}",4,True,Emerald,['Character'],"['Storyborn', 'Ally']","REPORTING FOR DUTY While this character is exerted, if you have a character named Pain in play, your Villain characters can't be challenged.",[],,3.0,3.0,2.0,Uncommon,['Oggy Christiansson'],82,en,"""We absolutely took care of that thing, boss. No problems, just great.""",550579,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.05', 'usd_foil': '0.23'}"
crd_618b8dca0fe24706aae51c2c75736dd9,Pegasus,Cloud Racer,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_618b8dca0fe24706aae51c2c75736dd9.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_618b8dca0fe24706aae51c2c75736dd9.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_618b8dca0fe24706aae51c2c75736dd9.avif?1716052430'}}",5,True,Emerald,['Character'],"['Floodborn', 'Ally']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Pegasus.)
Evasive (Only characters with Evasive can challenge this character.)
HOP ON! When you play this character, if you used Shift to play him, your characters gain Evasive until the start of your next turn.","['Evasive', 'Shift']",,3.0,3.0,2.0,Uncommon,['Brian Weisz'],83,en,,549387,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.16', 'usd_foil': '0.86'}"
crd_e7fa7e2b66a6410b9baafd7d7e46f119,Pegasus,Gift for Hercules,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e7fa7e2b66a6410b9baafd7d7e46f119.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e7fa7e2b66a6410b9baafd7d7e46f119.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e7fa7e2b66a6410b9baafd7d7e46f119.avif?1716052430'}}",1,True,Emerald,['Character'],"['Storyborn', 'Ally']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,1.0,1.0,1.0,Common,['Briab Weisz'],84,en,"""His name is Pegasus. And he's all yours....""
–Zeus",545401,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.1', 'usd_foil': '0.47'}"
crd_07556ab263e64b3e816e9b094893b497,Pete,Born to Cheat,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_07556ab263e64b3e816e9b094893b497.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_07556ab263e64b3e816e9b094893b497.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_07556ab263e64b3e816e9b094893b497.avif?1716052430'}}",2,False,Emerald,['Character'],"['Dreamborn', 'Villain', 'Musketeer']","I CLOBBER YOU! Whenever this character quests while he has 5 {S} or more, return chosen character with 2 {S} or less to their player's hand.",[],,2.0,3.0,1.0,Super_rare,['Carlos Luzzi'],85,en,,550580,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.12', 'usd_foil': '0.45'}"
crd_e99a28536b8c4a7e98db8ee70e564fba,Pete,Rotten Guy,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e99a28536b8c4a7e98db8ee70e564fba.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e99a28536b8c4a7e98db8ee70e564fba.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e99a28536b8c4a7e98db8ee70e564fba.avif?1716052430'}}",4,True,Emerald,['Character'],"['Storyborn', 'Villain', 'Musketeer']",,[],,1.0,5.0,2.0,Uncommon,['Stefano Zanchi'],86,en,"Minnie: ""This is an outrage!""
Pete: ""No. It's my nefarious plan to steal the throne.""",549516,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.06', 'usd_foil': '0.2'}"
crd_c7b6cf4db56e43acae3ec918308dc672,Prince Phillip,Vanquisher of Foes,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c7b6cf4db56e43acae3ec918308dc672.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c7b6cf4db56e43acae3ec918308dc672.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c7b6cf4db56e43acae3ec918308dc672.avif?1716052430'}}",9,True,Emerald,['Character'],"['Floodborn', 'Hero', 'Prince']","Shift 6 (You may pay 6 {I} to play this on top of one of your characters named Prince Phillip.)
Evasive (Only characters with Evasive can challenge this character.)
SWIFT AND SURE When you play this character, banish all opposing damaged characters.","['Evasive', 'Shift']",,6.0,6.0,3.0,Super_rare,['Randy Bishop'],87,en,,550581,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.21', 'usd_foil': '0.89'}"
