id,name,version,layout,released_at,image_uris,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_a32fde4ae1e84354ae7f20d6953d08f0,Pinocchio,Star Attraction,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a32fde4ae1e84354ae7f20d6953d08f0.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a32fde4ae1e84354ae7f20d6953d08f0.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a32fde4ae1e84354ae7f20d6953d08f0.avif?1709690747'}}",2,False,Amethyst,['Character'],"['Storyborn', 'Hero']",,[],,1.0,1.0,3.0,Rare,['Kapik'],56,en,"""With that personality, that profile, that physique... Why, I can see your name in lights, lights six feet high.""
—Honest John",525080,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '1.04', 'usd_foil': '2.87'}"
crd_a3bfa4a999c04a9ea29d4877f877474e,Pinocchio,On the Run,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a3bfa4a999c04a9ea29d4877f877474e.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a3bfa4a999c04a9ea29d4877f877474e.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a3bfa4a999c04a9ea29d4877f877474e.avif?1709690747'}}",5,False,Amethyst,['Character'],"['Floodborn', 'Hero']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Pinocchio.)
LISTEN TO YOUR CONSCIENCE When you play this character, you may return chosen character or item with cost 3 or less to their player's hand.",['Shift'],,3.0,3.0,2.0,Uncommon,['Isaiah Mesq'],57,en,He raced into the Inklands without a thought.,527626,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.07', 'usd_foil': '0.3'}"
crd_526769983dde47589d6ddf5cd4e74caa,Pinocchio,Talkative Puppet,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_526769983dde47589d6ddf5cd4e74caa.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_526769983dde47589d6ddf5cd4e74caa.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_526769983dde47589d6ddf5cd4e74caa.avif?1709690747'}}",2,False,Amethyst,['Character'],"['Storyborn', 'Hero']","TELLING LIES When you play this character, you may exert chosen opposing character.",[],,1.0,1.0,1.0,Uncommon,['Juan Diego Leon'],58,en,"""A lie keeps growing and growing until it's as plain as the nose on your face.""
—Blue Fairy",525086,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.14', 'usd_foil': '0.65'}"
crd_073ed613c952404b9bb513fb78ea17f5,Winnie the Pooh,Hunny Wizard,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_073ed613c952404b9bb513fb78ea17f5.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_073ed613c952404b9bb513fb78ea17f5.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_073ed613c952404b9bb513fb78ea17f5.avif?1709690747'}}",5,True,Amethyst,['Character'],"['Dreamborn', 'Hero', 'Sorcerer']",,[],,5.0,5.0,2.0,Common,['John Loren'],59,en,"He'd always felt a kinship with honey. They were both golden, and sweet, and likely to end up in sticky situations.",516327,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.07', 'usd_foil': '0.36'}"
crd_b687a800e99b4465a744086c0eb9c93f,Yzma,Scary Beyond All Reason,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b687a800e99b4465a744086c0eb9c93f.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b687a800e99b4465a744086c0eb9c93f.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b687a800e99b4465a744086c0eb9c93f.avif?1709690747'}}",6,True,Amethyst,['Character'],"['Floodborn', 'Villain', 'Sorcerer']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Yzma.)
CRUEL IRONY When you play this character, shuffle another chosen character card into their player's deck. That player draws 2 cards.",['Shift'],,4.0,4.0,2.0,Super_rare,['Casey Robin'],60,en,,527739,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.44', 'usd_foil': '2.14'}"
crd_73984c4885124477b3a6a48fbe5cb2ac,Yzma,Without Beauty Sleep,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_73984c4885124477b3a6a48fbe5cb2ac.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_73984c4885124477b3a6a48fbe5cb2ac.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_73984c4885124477b3a6a48fbe5cb2ac.avif?1709690747'}}",3,True,Amethyst,['Character'],"['Storyborn', 'Villain', 'Sorcerer']",,[],,3.0,4.0,1.0,Uncommon,['Pablo Hidalgo'],61,en,"Yzma: ""Llamas! All I see when I close my eyes is llamas!""
Kronk: ""Weird. I just saw one in the flood. Poor little guy.""",527269,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.09', 'usd_foil': '0.32'}"
crd_15c2ebf5713c436eaf0478e2b7f8547c,Gruesome and Grim,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_15c2ebf5713c436eaf0478e2b7f8547c.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_15c2ebf5713c436eaf0478e2b7f8547c.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_15c2ebf5713c436eaf0478e2b7f8547c.avif?1709690747'}}",3,False,Amethyst,"['Action', 'Song']",,"(A character with cost 3 or more can {E} to sing this song for free.)
Play a character with cost 4 or less for free. They gain Rush. At the end of the turn, banish them. (They can challenge the turn they're played.)",[],,,,,Rare,['Mariana Moreno'],62,en,,525344,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.23', 'usd_foil': '0.51'}"
crd_3ef790bdb3a2494783a80d778429c034,I'm Stuck!,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3ef790bdb3a2494783a80d778429c034.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3ef790bdb3a2494783a80d778429c034.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3ef790bdb3a2494783a80d778429c034.avif?1709690747'}}",1,True,Amethyst,['Action'],,Chosen exerted character can't ready at the start of their next turn.,[],,,,,Common,['Rob Di Salvo'],63,en,"""Oh, bother—not again.""",517032,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.2'}"
crd_d4eaff075b2b41659976e71933d2c3e4,Legend of the Sword in the Stone,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d4eaff075b2b41659976e71933d2c3e4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d4eaff075b2b41659976e71933d2c3e4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d4eaff075b2b41659976e71933d2c3e4.avif?1709690747'}}",2,True,Amethyst,"['Action', 'Song']",,"(A character with cost 2 or more can {E} to sing this song for free.)
Chosen character gains Challenger +3 this turn. (They get +3 {S} while challenging.)",[],,,,,Common,['Kuya Jaypi'],64,en,"A legend is sung of when England was young
And knights were brave and bold",526302,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.17'}"
crd_baa89f6923b94ff6a59e1957814a2645,Binding Contract,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_baa89f6923b94ff6a59e1957814a2645.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_baa89f6923b94ff6a59e1957814a2645.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_baa89f6923b94ff6a59e1957814a2645.avif?1709690747'}}",4,False,Amethyst,['Item'],,"FOR ALL ETERNITY {E}, {E} one of your characters — Exert chosen character.",[],,,,,Uncommon,['Kasia Brzezinska'],65,en,"Just a standard form, nothing to worry about.",527740,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.08', 'usd_foil': '0.26'}"
crd_2f8f2276cb254195b2abf5cffd2b8193,Croquet Mallet,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2f8f2276cb254195b2abf5cffd2b8193.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2f8f2276cb254195b2abf5cffd2b8193.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2f8f2276cb254195b2abf5cffd2b8193.avif?1709690747'}}",1,False,Amethyst,['Item'],,HURTLING HEDGEHOG Banish this item — Chosen character gains Rush this turn. (They can challenge the turn they're played.),[],,,,,Common,['Matt Chapman'],66,en,,527741,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.18'}"
crd_0d0630d4e335471e9a11643b9b82ffcd,Perplexing Signposts,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0d0630d4e335471e9a11643b9b82ffcd.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0d0630d4e335471e9a11643b9b82ffcd.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0d0630d4e335471e9a11643b9b82ffcd.avif?1709690747'}}",2,False,Amethyst,['Item'],,TO WONDERLAND Banish this item — Return chosen character of yours to your hand.,[],,,,,Rare,['Andrew Trabbold'],67,en,"Alice: ""I just wanted to ask you which way I ought to go.""
Cheshire Cat: ""Well, that depends on where you want to get to.""",525153,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.17', 'usd_foil': '0.53'}"
crd_c48a5579b74d4299b4bc48db0776cd36,The Sorcerer's Spellbook,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c48a5579b74d4299b4bc48db0776cd36.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c48a5579b74d4299b4bc48db0776cd36.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c48a5579b74d4299b4bc48db0776cd36.avif?1709690747'}}",3,False,Amethyst,['Item'],,"KNOWLEDGE {E}, 1 {I} — Gain 1 lore.",[],,,,,Rare,['Julie Vu'],68,en,Illumineers seek the power of knowledge—but must be aware of the price.,516340,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.46', 'usd_foil': '1.6'}"
crd_fd6fc618265f462787b1a9bc6c988b54,Arthur,Trained Swordsman,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_fd6fc618265f462787b1a9bc6c988b54.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_fd6fc618265f462787b1a9bc6c988b54.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_fd6fc618265f462787b1a9bc6c988b54.avif?1709690747'}}",4,True,Emerald,['Character'],"['Dreamborn', 'Hero']",,[],,4.0,3.0,2.0,Common,['Mario Oscar Gabriele'],69,en,"""It's not just fancy horses and swinging a sword around, you know! A true master must use his brain as well as his blade.""
—Merlin",527744,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.2'}"
crd_c7a3740622334580a1f011a55e286bc8,Beast,Relentless,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c7a3740622334580a1f011a55e286bc8.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c7a3740622334580a1f011a55e286bc8.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c7a3740622334580a1f011a55e286bc8.avif?1709690747'}}",6,True,Emerald,['Character'],"['Storyborn', 'Hero', 'Prince']","SECOND WIND Whenever an opposing character is damaged, you may ready this character.",[],,4.0,5.0,2.0,Legendary,['Eri Welli'],70,en,,520858,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '4.12', 'usd_foil': '12.37'}"
crd_1379d064484a4269bc01c74fd935c221,Belle,Bookworm,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_1379d064484a4269bc01c74fd935c221.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_1379d064484a4269bc01c74fd935c221.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_1379d064484a4269bc01c74fd935c221.avif?1709690747'}}",3,False,Emerald,['Character'],"['Storyborn', 'Hero', 'Princess']","USE YOUR IMAGINATION While an opponent has no cards in their hand, this character gets +2 {L}.",[],,2.0,4.0,1.0,Uncommon,['Jenna Gray'],71,en,There's nothing more tempting than a pile of unread books.,525246,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.18', 'usd_foil': '0.38'}"
crd_db68b32c197d4f808a46afc957338877,Belle,Hidden Archer,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_db68b32c197d4f808a46afc957338877.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_db68b32c197d4f808a46afc957338877.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_db68b32c197d4f808a46afc957338877.avif?1709690747'}}",5,False,Emerald,['Character'],"['Floodborn', 'Hero', 'Princess']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Belle.)
THORNY ARROWS Whenever this character is challenged, the challenging character's player discards all cards in their hand.",['Shift'],,3.0,3.0,3.0,Legendary,['Aisha Durmagambetova'],72,en,She slips through the trees as easily as shadow.,516417,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '4.23', 'usd_foil': '12.46'}"
crd_b577553c749f4093b477e1ade7e52a2b,Bucky,Squirrel Squeak Tutor,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b577553c749f4093b477e1ade7e52a2b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b577553c749f4093b477e1ade7e52a2b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b577553c749f4093b477e1ade7e52a2b.avif?1709690747'}}",3,True,Emerald,['Character'],"['Storyborn', 'Ally']","SQUEAK Whenever you play a Floodborn character, if you used Shift to play them, each opponent chooses and discards a card.",[],,1.0,1.0,1.0,Uncommon,['Alex Accorsi'],73,en,"""There's a lot of nuance to squirrel.""
—Kronk",519506,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.17', 'usd_foil': '0.56'}"
crd_6ba7d8ee8a894df9a67bc08fa0ad9b35,Cheshire Cat,Always Grinning,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6ba7d8ee8a894df9a67bc08fa0ad9b35.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6ba7d8ee8a894df9a67bc08fa0ad9b35.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6ba7d8ee8a894df9a67bc08fa0ad9b35.avif?1709690747'}}",2,True,Emerald,['Character'],['Storyborn'],,[],,3.0,2.0,1.0,Uncommon,['Alex Accorsi'],74,en,"Alice felt quite confused. ""But I don't see much ink here at all. How can the flood still be changing the Inklands?""
""Things are always changing, you know,"" said the cat. ""It would be quite a change if they didn't.""",527271,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.1', 'usd_foil': '0.34'}"
crd_7212b4d89eff4f039568f65cc8fd9855,Cheshire Cat,From the Shadows,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7212b4d89eff4f039568f65cc8fd9855.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7212b4d89eff4f039568f65cc8fd9855.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7212b4d89eff4f039568f65cc8fd9855.avif?1709690747'}}",8,True,Emerald,['Character'],['Floodborn'],"Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Cheshire Cat.)
Evasive (Only characters with Evasive can challenge this character.)
WICKED SMILE {E} — Banish chosen damaged character.","['Evasive', 'Shift']",,5.0,6.0,2.0,Super_rare,['Jeff Murchie'],75,en,,526613,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.47', 'usd_foil': '1.09'}"
crd_8f7af60c55b644ffbd49a856e3187bc8,Daisy Duck,Secret Agent,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_8f7af60c55b644ffbd49a856e3187bc8.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_8f7af60c55b644ffbd49a856e3187bc8.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_8f7af60c55b644ffbd49a856e3187bc8.avif?1709690747'}}",4,True,Emerald,['Character'],"['Dreamborn', 'Ally']","THWART Whenever this character quests, each opponent chooses and discards a card.",[],,2.0,3.0,2.0,Uncommon,['Lissette Carrera'],76,en,,524366,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.17', 'usd_foil': '0.6'}"
crd_c189dd421b024c29b83e86aea8bbc347,Donald Duck,Perfect Gentleman,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c189dd421b024c29b83e86aea8bbc347.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c189dd421b024c29b83e86aea8bbc347.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c189dd421b024c29b83e86aea8bbc347.avif?1709690747'}}",4,True,Emerald,['Character'],"['Floodborn', 'Ally']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Donald Duck.)
ALLOW ME At the start of your turn, each player may draw a card.",['Shift'],,2.0,5.0,2.0,Uncommon,['Ron Baird'],77,en,,526207,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.13', 'usd_foil': '0.49'}"
crd_7388269750db42eebdd7fbe6cbcfe30b,Donald Duck,Sleepwalker,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7388269750db42eebdd7fbe6cbcfe30b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7388269750db42eebdd7fbe6cbcfe30b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7388269750db42eebdd7fbe6cbcfe30b.avif?1709690747'}}",3,True,Emerald,['Character'],['Storyborn'],"STARTLED AWAKE Whenever you play an action, this character gets +2 {S} this turn.",[],,0.0,5.0,1.0,Common,['Leonardo Giammichele'],78,en,Heading toward a rude awakening!,527194,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.21'}"
crd_d544feae1c8b4accae8e8f3d185380c4,Dr. Facilier,Fortune Teller,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d544feae1c8b4accae8e8f3d185380c4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d544feae1c8b4accae8e8f3d185380c4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d544feae1c8b4accae8e8f3d185380c4.avif?1709690747'}}",7,True,Emerald,['Character'],"['Storyborn', 'Villain', 'Sorcerer']","Evasive (Only characters with Evasive can challenge this character.)
YOU'RE IN MY WORLD Whenever this character quests, chosen opposing character can't quest during their next turn.",['Evasive'],,4.0,4.0,3.0,Super_rare,['Ron Baird'],79,en,,527745,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.17', 'usd_foil': '0.63'}"
crd_3b397fb706a24feab4001ec2becf901a,Enchantress,Unexpected Judge,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3b397fb706a24feab4001ec2becf901a.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3b397fb706a24feab4001ec2becf901a.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3b397fb706a24feab4001ec2becf901a.avif?1709690747'}}",2,True,Emerald,['Character'],"['Dreamborn', 'Sorcerer']","TRUE FORM While being challenged, this character gets +2 {S}.",[],,1.0,1.0,2.0,Common,['Isaiah Mesq'],80,en,Appearances can be deceiving.,525116,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.08', 'usd_foil': '0.18'}"
crd_e6055fbcee8a4a03a980c5e2e3a2cff9,Flynn Rider,Confident Vagabond,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e6055fbcee8a4a03a980c5e2e3a2cff9.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e6055fbcee8a4a03a980c5e2e3a2cff9.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e6055fbcee8a4a03a980c5e2e3a2cff9.avif?1709690747'}}",1,True,Emerald,['Character'],"['Storyborn', 'Hero', 'Prince']",,[],,1.0,3.0,1.0,Common,['Ron Baird'],81,en,"""I love a good fan club, but they could at least try to get the nose right!""",517453,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.28'}"
crd_ce8e3338542f433193eaf3a3737ba1c4,Flynn Rider,His Own Biggest Fan,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ce8e3338542f433193eaf3a3737ba1c4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ce8e3338542f433193eaf3a3737ba1c4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ce8e3338542f433193eaf3a3737ba1c4.avif?1709690747'}}",4,False,Emerald,['Character'],"['Floodborn', 'Hero', 'Prince']","Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Flynn Rider.)
Evasive (Only characters with Evasive can challenge this character.)
ONE LAST, BIG SCORE This character gets -1 {L} for each card in your opponents' hands.","['Evasive', 'Shift']",,2.0,3.0,4.0,Rare,['E. Meleranci / L. Giammichele'],82,en,,527178,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.37', 'usd_foil': '0.99'}"
crd_4cb55532004549e59945436fd57a62b7,Gaston,Scheming Suitor,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_4cb55532004549e59945436fd57a62b7.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_4cb55532004549e59945436fd57a62b7.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_4cb55532004549e59945436fd57a62b7.avif?1709690747'}}",2,True,Emerald,['Character'],"['Storyborn', 'Villain']","YES, I'M INTIMIDATING While one or more opponents have no cards in their hands, this character gets +3 {S}.",[],,1.0,3.0,1.0,Common,['Valerio Buonfantino'],83,en,"""Don't I deserve the best?""",527746,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.14'}"
crd_dd74aaf06b6e48c59d8b8e4aea1dcad4,Little John,Loyal Friend,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_dd74aaf06b6e48c59d8b8e4aea1dcad4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_dd74aaf06b6e48c59d8b8e4aea1dcad4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_dd74aaf06b6e48c59d8b8e4aea1dcad4.avif?1709690747'}}",6,True,Emerald,['Character'],"['Storyborn', 'Ally']",,[],,6.0,6.0,2.0,Rare,['Cristian Romero'],84,en,"""What's the rush, Rob? Take a load off! There's plenty of time to go lookin' for lore lost in that crazy ink.""",527747,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.16', 'usd_foil': '0.39'}"
crd_436427be3a944c3983c61f6038ef6ea6,Lucifer,Cunning Cat,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_436427be3a944c3983c61f6038ef6ea6.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_436427be3a944c3983c61f6038ef6ea6.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_436427be3a944c3983c61f6038ef6ea6.avif?1709690747'}}",5,False,Emerald,['Character'],"['Storyborn', 'Ally']","MOUSE CATCHER When you play this character, each opponent chooses and discards either 2 cards or 1 action card.",[],,2.0,2.0,2.0,Rare,['Isabella Ceravolo'],85,en,"""There must be something good about him.""
—Cinderella",525103,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.25', 'usd_foil': '1.77'}"
