id,name,version,layout,released_at,image_uris,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_02c20f35d83f4d6094a4427dae0c821f,Yzma,Conniving Chemist,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_02c20f35d83f4d6094a4427dae0c821f.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_02c20f35d83f4d6094a4427dae0c821f.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_02c20f35d83f4d6094a4427dae0c821f.avif?1730901319'}}",4,True,Amethyst,['Character'],"['Storyborn', 'Villain', 'Sorcerer']","FEEL THE POWER {E} - If you have fewer than 3 cards in your hand, draw until you have 3 cards in your hand.",[],,3.0,3.0,2.0,Legendary,['Jared Mathews'],56,en,"""One of these has got to work. Let's see what happens.""",578174,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '5.2', 'usd_foil': '11.95'}"
crd_c6f28ec2e7a94ce0901675915ba9ff7c,Mama Odie,Solitary Sage,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c6f28ec2e7a94ce0901675915ba9ff7c.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c6f28ec2e7a94ce0901675915ba9ff7c.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c6f28ec2e7a94ce0901675915ba9ff7c.avif?1730901319'}}",5,False,Amethyst,['Character'],"['Storyborn', 'Ally', 'Sorcerer']","I HAVE TO DO EVERYTHING AROUND HERE Whenever you play a song, you may move up to 2 damage counters from chosen character to chosen opposing character.",[],,4.0,5.0,1.0,Rare,['Mel Milton'],57,en,,591113,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.1', 'usd_foil': '0.25'}"
crd_421a2dfb847b406fb91556a8ee090423,Peter Pan,Shadow Catcher,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_421a2dfb847b406fb91556a8ee090423.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_421a2dfb847b406fb91556a8ee090423.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_421a2dfb847b406fb91556a8ee090423.avif?1730901319'}}",4,False,Amethyst,['Character'],"['Storyborn', 'Hero']","GOTCHA! During your turn, whenever a card is put into your inkwell, exert chosen opposing character.",[],,1.0,3.0,1.0,Uncommon,['Simone Buonfantino'],58,en,"""You're not getting away from me this time!""",591995,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.07', 'usd_foil': '0.22'}"
crd_374115dba006482aa076efca3e52635a,Mad Hatter,Eccentric Host,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_374115dba006482aa076efca3e52635a.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_374115dba006482aa076efca3e52635a.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_374115dba006482aa076efca3e52635a.avif?1730901319'}}",1,True,Amethyst,['Character'],['Storyborn'],"WE'LL HAVE TO LOOK INTO THIS Whenever this character quests, you may look at the top card of chosen player's deck. Put it on top of their deck or into their discard.",[],,1.0,1.0,1.0,Super_rare,['Matthew Robert Davies'],59,en,,593022,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.41', 'usd_foil': '1.9'}"
crd_6b0de2d0a5b84b5f852ba2a8eccd1a17,A Very Merry Unbirthday,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6b0de2d0a5b84b5f852ba2a8eccd1a17.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6b0de2d0a5b84b5f852ba2a8eccd1a17.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6b0de2d0a5b84b5f852ba2a8eccd1a17.avif?1730901319'}}",1,True,Amethyst,"['Action', 'Song']",,"(A character with cost 1 or more can {E} to sing this song for free.)
Each opponent puts the top 2 cards of their deck into their discard.",[],,,,,Common,['Geoffrey Boudout'],60,en,"Now blow the candle out, my dear
And make your wish come true",591114,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.16', 'usd_foil': '0.22'}"
crd_5cbbabaf0d9f4ad58c942174904a1d8f,Genie,Wonderful Trickster,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5cbbabaf0d9f4ad58c942174904a1d8f.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5cbbabaf0d9f4ad58c942174904a1d8f.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5cbbabaf0d9f4ad58c942174904a1d8f.avif?1730901319'}}",7,True,Amethyst,['Character'],"['Floodborn', 'Ally']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Genie.)
YOUR REWARD AWAITS Whenever you play a card, draw a card.
FORBIDDEN TREASURE At the end of your turn, put all the cards in your hand on the bottom of your deck in any order.",['Shift'],,4.0,7.0,2.0,Legendary,['Mike Parker'],61,en,,588084,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '2.31', 'usd_foil': '4.27'}"
crd_9bc0e3add087485a927ee66c7414802d,Making Magic,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9bc0e3add087485a927ee66c7414802d.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9bc0e3add087485a927ee66c7414802d.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9bc0e3add087485a927ee66c7414802d.avif?1730901319'}}",3,True,Amethyst,['Action'],,Move 1 damage counter from chosen character to chosen opposing character. Draw a card.,[],,,,,Common,['Mario Oscar Gabriele'],62,en,"""That's got some zang to it!""
—Mama Odie",593024,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.06', 'usd_foil': '0.21'}"
crd_d7336a7cef10416793a025c24ffc28a0,Lose the Way,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d7336a7cef10416793a025c24ffc28a0.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d7336a7cef10416793a025c24ffc28a0.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d7336a7cef10416793a025c24ffc28a0.avif?1730901319'}}",2,True,Amethyst,['Action'],,"Exert chosen character. Then, you may choose and discard a card. If you do, the exerted character can't ready at the start of their next turn.",[],,,,,Uncommon,['Douglas De La Hoz'],63,en,"""Well, when one's lost, I suppose it's good advice to stay where you are until someone finds you.""
—Alice",587754,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.07', 'usd_foil': '0.34'}"
crd_bb8cbf92bd50483b979bd9ad606987ae,Seeking the Half Crown,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_bb8cbf92bd50483b979bd9ad606987ae.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_bb8cbf92bd50483b979bd9ad606987ae.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_bb8cbf92bd50483b979bd9ad606987ae.avif?1730901319'}}",5,False,Amethyst,['Action'],,"For each Sorcerer character you have in play, you pay 1 {I} less to play this action.
Draw 2 cards.",[],,,,,Rare,['French Carlomagno'],64,en,"""I see the other half, in the Inklands. Quick, my tiny companion! Fetch me that crown!""
—Jafar",593042,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.16', 'usd_foil': '0.79'}"
crd_2a6593b0affd4fbb8860ab6b3b131a50,Maleficent's Staff,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2a6593b0affd4fbb8860ab6b3b131a50.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2a6593b0affd4fbb8860ab6b3b131a50.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2a6593b0affd4fbb8860ab6b3b131a50.avif?1730901319'}}",2,True,Amethyst,['Item'],,"BACK, FOOLS! Whenever one of your opponents' characters, items, or locations is returned to their hand from play, gain 1 lore.",[],,,,,Rare,['Gabriel Angelo'],65,en,,588369,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.51', 'usd_foil': '1.6'}"
crd_075482312a124f6585f77be3a693f63f,Mad Hatter's Teapot,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_075482312a124f6585f77be3a693f63f.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_075482312a124f6585f77be3a693f63f.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_075482312a124f6585f77be3a693f63f.avif?1730901319'}}",2,True,Amethyst,['Item'],,"NO ROOM, NO ROOM {E}, 1 {I} - Each opponent puts the top card of their deck into their discard.",[],,,,,Common,['Andrea Parisi'],66,en,"Alice: ""My goodness, the tea missed the cup!""
Mad Hatter: ""No, no, my dear—the cup missed the tea!""",578175,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.11', 'usd_foil': '0.19'}"
crd_030f9799a2ef4cc0afedc46a03650e70,Pixie Dust,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_030f9799a2ef4cc0afedc46a03650e70.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_030f9799a2ef4cc0afedc46a03650e70.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_030f9799a2ef4cc0afedc46a03650e70.avif?1730901319'}}",4,False,Amethyst,['Item'],,"FAITH AND TRUST {E}, {2} {I} - Chosen character gains Challenger +2 and Evasive until the start of your next turn. (While challenging, they get +2 {1}. Only characters with Evasive can challenge them.)",[],,,,,Uncommon,['Ellie Horie / Mara Tango'],67,en,,583854,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.07', 'usd_foil': '0.22'}"
crd_107f43772b78405f8a4fb587e8279d14,Fairy Ship,Royal Vessel,landscape,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_107f43772b78405f8a4fb587e8279d14.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_107f43772b78405f8a4fb587e8279d14.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_107f43772b78405f8a4fb587e8279d14.avif?1730901319'}}",1,True,Amethyst,['Location'],,,[],1.0,,4.0,1.0,Common,['Kristen Kaluba'],68,en,"Legends say that whenever something goes missing, it's been taken to build the fairy ships of the Azurite Sea.",584615,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.1', 'usd_foil': '0.3'}"
crd_9119b44cfe67444288a32f23009541e8,Mystical Tree,Mama Odie's Home,landscape,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9119b44cfe67444288a32f23009541e8.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9119b44cfe67444288a32f23009541e8.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9119b44cfe67444288a32f23009541e8.avif?1730901319'}}",2,True,Amethyst,['Location'],,"NOT BAD At the start of your turn, you may move 1 damage counter from chosen character here to chosen opposing character.

HARD-EARNED WISDOM At the start of your turn, if you have a character named Mama Odie here, gain 1 lore.",[],1.0,,7.0,0.0,Rare,['Roberto Gatto'],69,en,,586978,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.15', 'usd_foil': '0.27'}"
crd_3aa1cf07954647c89708b98355e6c976,Jasmine,Royal Seafarer,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3aa1cf07954647c89708b98355e6c976.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3aa1cf07954647c89708b98355e6c976.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3aa1cf07954647c89708b98355e6c976.avif?1730901319'}}",3,True,Emerald,['Character'],"['Storyborn', 'Hero', 'Princess']","BY ORDER OF THE PRINCESS When you play this character, choose one: 
* Exert chosen damaged character. 
* Chosen opposing character gains Reckless during their next turn. (They can't quest and must challenge if able.)",[],,2.0,3.0,1.0,Rare,['Seda Coskun'],70,en,,586172,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.22', 'usd_foil': '1.46'}"
crd_44fceab89d3a4b40bd343c2c84a5cca3,Captain Hook,Underhanded,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_44fceab89d3a4b40bd343c2c84a5cca3.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_44fceab89d3a4b40bd343c2c84a5cca3.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_44fceab89d3a4b40bd343c2c84a5cca3.avif?1730901319'}}",3,True,Emerald,['Character'],"['Storyborn', 'Villain', 'Pirate', 'Captain']","INSPIRES DREAD While this character is exerted, opposing Pirate characters can't quest.
UPPER HAND Whenever this character is challenged, draw a card.",[],,1.0,4.0,2.0,Rare,['Tony Bancroft / Lindsay Weyman'],71,en,,583852,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.19', 'usd_foil': '0.93'}"
crd_efcb250575354ffd8cdce9e8c45d52bf,Stitch,Alien Buccaneer,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_efcb250575354ffd8cdce9e8c45d52bf.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_efcb250575354ffd8cdce9e8c45d52bf.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_efcb250575354ffd8cdce9e8c45d52bf.avif?1730901319'}}",4,False,Emerald,['Character'],"['Floodborn', 'Hero', 'Alien', 'Pirate']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Stitch.)
READY FOR ACTION When you play this character, if you used Shift to play him, you may put an action card from your discard on the top of your deck.",['Shift'],,3.0,4.0,2.0,Rare,['Cristian Romero'],72,en,,578176,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.19', 'usd_foil': '1.39'}"
crd_2331f6d883e04464ba99cfff895683e2,Go Go Tomago,Darting Dynamo,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2331f6d883e04464ba99cfff895683e2.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2331f6d883e04464ba99cfff895683e2.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2331f6d883e04464ba99cfff895683e2.avif?1730901319'}}",2,True,Emerald,['Character'],"['Storyborn', 'Hero', 'Inventor']","Evasive (Only characters with Evasive can challenge this character.)
STOP WHINING, WOMAN UP When you play this character, you may pay 2 {I} to gain lore equal to the damage on chosen opposing character.",['Evasive'],,2.0,2.0,1.0,Rare,['Alex Accorsi'],73,en,,578177,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '2.84', 'usd_foil': '7.92'}"
crd_f20b9f97af684d8e84eb6b017eabd8d5,Honey Lemon,Chemical Genius,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_f20b9f97af684d8e84eb6b017eabd8d5.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_f20b9f97af684d8e84eb6b017eabd8d5.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_f20b9f97af684d8e84eb6b017eabd8d5.avif?1730901319'}}",2,True,Emerald,['Character'],"['Storyborn', 'Hero', 'Inventor']","HERE'S THE BEST PART When you play this character, you may pay 2 {I} to have each opponent choose and discard a card.",[],,1.0,1.0,2.0,Uncommon,['Aristeidis Zentelis'],74,en,"""You're going to love this!""",578178,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.12', 'usd_foil': '0.49'}"
crd_9cbf437511cf41c7b61f04f01a22c39e,Fred,Mascot by Day,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9cbf437511cf41c7b61f04f01a22c39e.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9cbf437511cf41c7b61f04f01a22c39e.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9cbf437511cf41c7b61f04f01a22c39e.avif?1730901319'}}",1,True,Emerald,['Character'],"['Storyborn', 'Hero']","HOW COOL IS THAT Whenever this character is challenged, gain 2 lore.",[],,1.0,1.0,1.0,Common,['Cam Kendell / Danielle Powers'],75,en,"""...but by night... I am also a school mascot.""",578186,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.12', 'usd_foil': '0.4'}"
crd_7c33f5d581a4424f97da41b37ef8f723,Tootles,Lost Boy,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7c33f5d581a4424f97da41b37ef8f723.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7c33f5d581a4424f97da41b37ef8f723.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7c33f5d581a4424f97da41b37ef8f723.avif?1730901319'}}",1,True,Emerald,['Character'],"['Storyborn', 'Ally']",,[],,2.0,2.0,1.0,Common,['Taraneh'],76,en,Every Lost Boy has a favorite hiding spot. Tootles has twelve.,588068,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.05', 'usd_foil': '0.13'}"
crd_8c75431635854114b956328d8d30aa10,Dawson,Basil's Assistant,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_8c75431635854114b956328d8d30aa10.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_8c75431635854114b956328d8d30aa10.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_8c75431635854114b956328d8d30aa10.avif?1730901319'}}",4,True,Emerald,['Character'],"['Storyborn', 'Ally']",,[],,3.0,4.0,2.0,Common,['Brittney Hackett'],77,en,"""By Jove, he must be around here somewhere. Basil! Basil! Shout if—aaahhh!""",591115,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.04', 'usd_foil': '0.19'}"
crd_aab30247315a46debf548693f0b814c0,Heathcliff,Stoic Butler,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_aab30247315a46debf548693f0b814c0.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_aab30247315a46debf548693f0b814c0.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_aab30247315a46debf548693f0b814c0.avif?1730901319'}}",4,True,Emerald,['Character'],"['Storyborn', 'Ally']",Ward (Opponents can't choose this character except to challenge.),['Ward'],,3.0,3.0,2.0,Common,['Veronica Di Lorenzo / Livio Cacciatore'],78,en,"Loyal butler, training target, helicopter pilot—and completely unflappable.",593010,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.04', 'usd_foil': '0.22'}"
crd_e2546a2e03c8442aba30fd09105e54db,Basil,Hypnotized Mouse,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e2546a2e03c8442aba30fd09105e54db.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e2546a2e03c8442aba30fd09105e54db.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e2546a2e03c8442aba30fd09105e54db.avif?1730901319'}}",3,True,Emerald,['Character'],"['Dreamborn', 'Hero', 'Detective']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,3.0,2.0,1.0,Common,['Alice Pisoni'],79,en,"""Hmm. Footprints from a large... owl? With droplets of water? Clearly some avian menace has crossed the Azurite Sea and absconded with the crown!""",587197,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.06', 'usd_foil': '0.17'}"
crd_466a67ed11c64db5962523365e633f0d,Donald Duck,First Mate,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_466a67ed11c64db5962523365e633f0d.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_466a67ed11c64db5962523365e633f0d.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_466a67ed11c64db5962523365e633f0d.avif?1730901319'}}",3,True,Emerald,['Character'],"['Dreamborn', 'Hero', 'Pirate']","CAPTAIN ON DECK While you have a Captain character in play, this character gets +2 {L}.",[],,2.0,3.0,1.0,Uncommon,['Jochem van Gool'],80,en,"""A promotion! It's about time someone recognized my natural leadership skills!""",593002,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.13', 'usd_foil': '0.32'}"
crd_9aa8f725b1184ad1ab93f2c138625077,Daisy Duck,Pirate Captain,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9aa8f725b1184ad1ab93f2c138625077.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9aa8f725b1184ad1ab93f2c138625077.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9aa8f725b1184ad1ab93f2c138625077.avif?1730901319'}}",4,True,Emerald,['Character'],"['Dreamborn', 'Hero', 'Pirate', 'Captain']","DISTANT SHORES Whenever one of your Pirate characters quests while at a location, draw a card.",[],,3.0,3.0,2.0,Super_rare,['Jochem van Gool'],81,en,"""The answers we're looking for are on the other side of that maze, I just know it!""",592039,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.5', 'usd_foil': '2.16'}"
crd_23e456f99c354c9892c90d72d6992bcb,Mertle Edmonds,Lilo's Rival,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_23e456f99c354c9892c90d72d6992bcb.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_23e456f99c354c9892c90d72d6992bcb.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_23e456f99c354c9892c90d72d6992bcb.avif?1730901319'}}",1,True,Emerald,['Character'],['Storyborn'],,[],,1.0,3.0,1.0,Uncommon,['Gonzalo Kenny'],82,en,"""Get out of my way before I run you over.""",588339,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.07', 'usd_foil': '0.21'}"
crd_11902901f7364369970762d49a1a760d,Prince Phillip,Royal Explorer,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_11902901f7364369970762d49a1a760d.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_11902901f7364369970762d49a1a760d.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_11902901f7364369970762d49a1a760d.avif?1730901319'}}",3,True,Emerald,['Character'],"['Storyborn', 'Hero', 'Prince']",Ward (Opponents can't choose this character except to challenge.),['Ward'],,3.0,2.0,2.0,Uncommon,['Gaku Kumatori'],83,en,A clear head and a calm hand will see you through uncharted waters.,593039,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.07', 'usd_foil': '0.36'}"
crd_ad218b44923244058918299a897f9e4c,Jasmine,Royal Commodore,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ad218b44923244058918299a897f9e4c.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ad218b44923244058918299a897f9e4c.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ad218b44923244058918299a897f9e4c.avif?1730901319'}}",6,True,Emerald,['Character'],"['Floodborn', 'Hero', 'Princess']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Jasmine.)
RULER OF THE SEAS When you play this character, if you used Shift to play her, return all other exerted characters to their players’ hands.",['Shift'],,5.0,5.0,2.0,Legendary,['Matthew Robert Davies'],84,en,,591116,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '3.91', 'usd_foil': '7.69'}"
crd_582e975ec5b64cb7be3e406585a05a6d,Peter Pan,Never Land Prankster,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_582e975ec5b64cb7be3e406585a05a6d.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_582e975ec5b64cb7be3e406585a05a6d.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_582e975ec5b64cb7be3e406585a05a6d.avif?1730901319'}}",7,True,Emerald,['Character'],"['Storyborn', 'Hero']","LOOK INNOCENT This character enters play exerted.
CAN'T TAKE A JOKE? While this character is exerted, each opposing player can't gain lore unless one of their characters has challenged this turn.",[],,4.0,6.0,1.0,Super_rare,['Ellie Horie'],85,en,,583853,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.2', 'usd_foil': '1.19'}"
