id,name,version,layout,released_at,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_ec332a15608840ad942e800aa7b17294,Maleficent,Vexed Partygoer,normal,2024-08-09,3,True,Amethyst,Character,"['Storyborn', 'Villain', 'Sorcerer']","WHAT AN AWKWARD SITUATION Whenever this character quests, you may choose and discard a card to return chosen character, item, or location with cost 3 or less to their player's hand.",[],,0.0,4.0,2.0,Uncommon,['Carlos Gomes Cabral'],51,en,,561614,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.27'}"
crd_5dc832dce6f943ddbb2bcdce8893ae61,Monstro,Whale of a Whale,normal,2024-08-09,5,True,Amethyst,Character,['Storyborn'],,[],,5.0,6.0,1.0,Uncommon,['Ivan Shavrin'],52,en,"The great beast breached the surface of the Azurite Sea, and the cry went out, ""Monstro! Monstro!""",559512,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.2'}"
crd_5a958c7371a3467fbb486adb3bd370ce,Magica De Spell,Cruel Sorceress,normal,2024-08-09,4,True,Amethyst,Character,"['Storyborn', 'Villain', 'Sorcerer']","PLAYING WITH POWER During opponents' turns, if an effect would cause you to discard one or more cards from your hand, you don't discard.",[],,2.0,5.0,1.0,Rare,['Stefano Spagnuolo'],53,en,,560549,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.31', 'usd_foil': '1.09'}"
crd_9fce790e0b1c4e0788899b6eb0d6aad0,Maleficent,Vengeful Sorceress,normal,2024-08-09,2,True,Amethyst,Character,"['Storyborn', 'Villain', 'Sorcerer']",,[],,2.0,2.0,2.0,Common,['Aris Zentelis'],54,en,"""Evidently my invitation was lost. How dreadful. Here, let me help with the decorations . . .""",560519,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.2'}"
crd_1f76ed2f61db4a9cb5a5647c43e1ebfc,Rafiki,Shaman Duelist,normal,2024-08-09,4,False,Amethyst,Character,"['Storyborn', 'Mentor', 'Sorcerer']","Rush (This character can challenge the turn they're played.)
SURPRISING SKILL When you play this character, he gains Challenger +4 this turn. (They get +4 {S} while challenging.)",['Rush'],,1.0,4.0,2.0,Rare,['Giulia Riva'],55,en,,560105,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.2', 'usd_foil': '0.73'}"
crd_63be1159dcec47dba6234bf124f86c75,Anna,Eager Acolyte,normal,2024-08-09,3,False,Amethyst,Character,"['Dreamborn', 'Hero', 'Queen']","GROWING POWERS When you play this character, each opponent chooses and exerts one of their ready characters.",[],,1.0,3.0,1.0,Common,['Leonardo Giammichele'],56,en,"""Okay, I can move small objects without any problems. I need something bigger... Where is Kristoff's sleigh?""",561954,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.2'}"
crd_19a1d88c22204acf9412f49437e0eb00,King of Hearts,Monarch of Wonderland,normal,2024-08-09,4,True,Amethyst,Character,"['Storyborn', 'Ally', 'King']",PLEASING THE QUEEN {E} — Chosen exerted character can't ready at the start of their next turn.,[],,1.0,4.0,2.0,Uncommon,['Brittney Hackett'],57,en,"""By order of the king. You heard what she said!""",561490,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.27'}"
crd_7fd5d0e0a462464dbc04f11a37718f4a,Camilo Madrigal,Family Copycat,normal,2024-08-09,6,True,Amethyst,Character,"['Storyborn', 'Ally', 'Madrigal']","IMITATE Whenever this character quests, you may gain lore equal to the {L} of chosen other character of yours. Return that character to your hand.",[],,3.0,7.0,1.0,Legendary,['Saulo Nate'],58,en,,561300,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '1.05', 'usd_foil': '2.86'}"
crd_9444cd2552124a658a0c276513934a4f,Hypnotic Strength,,normal,2024-08-09,2,True,Amethyst,Action,,Draw a card. Chosen character gains Challenger +2 this turn. (They get +2 {S} while challenging.),[],,,,,Common,['Giulia Riva'],59,en,"Suddenly, Basil felt a strong desire to find the broken crown.",561345,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.13'}"
crd_78be93b7d9664f388cebf0499a2e6dd8,Finders Keepers,,normal,2024-08-09,5,True,Amethyst,Action,,Draw 3 cards.,[],,,,,Uncommon,['Andy Estra / Stefano Zanchi'],60,en,"""Three wishes, comin' right up!""
- Iago",559087,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.1', 'usd_foil': '0.46'}"
crd_74fab45eaa32470b9ca3c830ab920f93,We Know the Way,,normal,2024-08-09,3,True,Amethyst,Action,,"(A character with cost 3 or more can {E} to sing this song for free.)
Shuffle chosen card from your discard into your deck. Reveal the top card of your deck. If it has the same name as the chosen card, you may play the revealed card for free. Otherwise, put it into your hand.",[],,,,,Rare,['Jake Murphy'],61,en,,560658,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.12', 'usd_foil': '0.56'}"
crd_74fab45eaa32470b9ca3c830ab920f93,We Know the Way,,normal,2024-08-09,3,True,Amethyst,Song,,"(A character with cost 3 or more can {E} to sing this song for free.)
Shuffle chosen card from your discard into your deck. Reveal the top card of your deck. If it has the same name as the chosen card, you may play the revealed card for free. Otherwise, put it into your hand.",[],,,,,Rare,['Jake Murphy'],61,en,,560658,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.12', 'usd_foil': '0.56'}"
crd_f199d7305e4a4b0a81d20610d4761aa9,Gathering Knowledge and Wisdom,,normal,2024-08-09,2,False,Amethyst,Action,,Gain 2 lore.,[],,,,,Common,['Heidi Neunhoffer'],62,en,"""Just think! All this knowledge was under our noses the whole time. We only had to look in the right place.""",561620,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.13', 'usd_foil': '0.74'}"
crd_6efcf80c6ccc458e9892bacc332c32d7,Magical Aid,,normal,2024-08-09,3,True,Amethyst,Action,,"Chosen character gains Challenger +3 and “When this character is banished in a challenge, return this card to your hand” this turn. (They get +3 {S} while challenging.)",[],,,,,Uncommon,['Luca Pinelli'],63,en,"""You've got some power in your corner now!"" –Genie",561627,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.28'}"
crd_0aa70773df3a4f87ab5b96825787497d,Retrosphere,,normal,2024-08-09,1,True,Amethyst,Item,,"EXTRACT OF AMETHYST 2 {I}, Banish this item — Return chosen character, item, or location with cost 3 or less to their player's hand.",[],,,,,Common,['Stefano Zanchi'],64,en,,561475,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.18'}"
crd_721b1a5a766441a382bd8975b7b7a7ea,Half Hexwell Crown,,normal,2024-08-09,6,False,Amethyst,Item,,"AN UNEXPECTED FIND {E}, 2 {I} — Draw a card.
A PERILOUS POWER {E}, 2 {I}, Discard a card — Exert chosen character.",[],,,,,Rare,['John Loren'],65,en,The broken crown holds dark and mysterious powers.,561474,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.11', 'usd_foil': '0.33'}"
crd_6506bc6d995f48a6b643477a796faba1,Amethyst Chromicon,,normal,2024-08-09,2,True,Amethyst,Item,,AMETHYST LIGHT {E} — Each player may draw a card.,[],,,,,Uncommon,['Dustin Panzino'],66,en,"""Seek not power for its own sake.""
– Inscription",560096,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.24', 'usd_foil': '1.71'}"
crd_aaae8eab8f604635883282a61d3376ff,Elsa's Ice Palace,Place of Solitude,landscape,2024-08-09,3,False,Amethyst,Location,,"ETERNAL WINTER When you play this location, choose an exerted character. While this location is in play, that character can't ready at the start of their turn.",[],1.0,,4.0,1.0,Rare,['Wietse Treurniet'],67,en,,560547,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.26', 'usd_foil': '0.88'}"
crd_cbca0a75a1f9430baae6cf1528a421c4,The Library,A Gift for Belle,landscape,2024-08-09,3,True,Amethyst,Location,,"LOST IN A BOOK Whenever a character is banished while here, you may draw a card.",[],1.0,,8.0,1.0,Uncommon,['Roberto Gatto'],68,en,,561302,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.23', 'usd_foil': '4.31'}"
crd_e563c6bf2df446f5b77fbf41d3d3b30a,Robin Hood,Timely Contestant,normal,2024-08-09,9,False,Emerald,Character,"['Storyborn', 'Hero']","TAG ME IN! For each 1 damage on opposing characters, you pay 1 {I} less to play this character.
Ward (Opponents can't choose this character except to challenge.)",['Ward'],,6.0,6.0,4.0,Rare,['James Rey Sanchez'],69,en,,557730,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.19', 'usd_foil': '0.97'}"
crd_e736ff0f31bb455992c5ba93c4875444,Shenzi,Scar's Accomplice,normal,2024-08-09,3,True,Emerald,Character,"['Storyborn', 'Ally', 'Hyena']","Evasive (Only characters with Evasive can challenge this character.)
EASY PICKINGS While challenging a damaged character, this character gets +2 {S}.",['Evasive'],,2.0,3.0,1.0,Uncommon,['Julien Vandois'],70,en,,561955,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.29'}"
crd_715fd7db81234ccc970f710f0c4d469e,Little John,Camp Cook,normal,2024-08-09,1,True,Emerald,Character,"['Storyborn', 'Ally']",,[],,0.0,4.0,1.0,Uncommon,['John Loren'],71,en,"""You're in for a real treat, Rob. Tonight's house special is my famous outlaw grub. Made from the finest whatever we could find!""",561191,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.29'}"
crd_e069dd79b4104043aab51cde64808d82,Zazu,Advisor to Mufasa,normal,2024-08-09,5,True,Emerald,Character,"['Storyborn', 'Ally']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,3.0,5.0,2.0,Common,['Kuya Jaypi'],72,en,"""Oh, I guess one quick spin through the lights won't hurt.""",561497,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.03', 'usd_foil': '0.14'}"
crd_4b2b91b67cde4db99f61c51b388a338f,Ulf,Mime,normal,2024-08-09,4,True,Emerald,Character,"['Storyborn', 'Ally']",SILENT PERFORMANCE This character can't {E} to sing songs.,[],,4.0,3.0,2.0,Common,['Matt Chapman'],73,en,His performances are unspeakably good.,561159,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.02', 'usd_foil': '0.2'}"
crd_83352cb5f0a94843857df13731c502be,Ed,Laughing Hyena,normal,2024-08-09,3,False,Emerald,Character,"['Storyborn', 'Ally', 'Hyena']","CAUSE A PANIC When you play this character, you may deal 2 damage to chosen damaged character.",[],,2.0,3.0,1.0,Common,['Otto Paredes'],74,en,"""A-heh, heh, heh, heh, heh, heh, heeee.""",561160,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.03', 'usd_foil': '0.17'}"
crd_b72fb20c7b664b749e55de43aae47b3c,Flora,Good Fairy,normal,2024-08-09,3,True,Emerald,Character,"['Storyborn', 'Ally', 'Fairy']","FIDDLE FADDLE While being challenged, this character gets +2 {S}.",[],,2.0,4.0,1.0,Common,['Eri Welli'],75,en,"""Don't fuss, dear! A flick of the wrist will turn these briars into something beautiful.""",560641,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.16'}"
crd_c6e74eb559f2406fbea088388759a259,Merryweather,Good Fairy,normal,2024-08-09,1,True,Emerald,Character,"['Storyborn', 'Ally', 'Fairy']","RAY OF HOPE When you play this character, you may pay 1 {I} to give chosen character +2 {S} this turn.",[],,1.0,2.0,1.0,Common,['Eri Welli'],76,en,"""The most beautiful color is blue!""",559737,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.17'}"
crd_5d3eec99c8a746a5b8b774fb50cc5180,Robin Hood,Archery Contestant,normal,2024-08-09,2,True,Emerald,Character,"['Storyborn', 'Hero']","TRICK SHOT When you play this character, if an opponent has a damaged character in play, gain 1 lore.",[],,2.0,2.0,1.0,Common,['Oggy Christiansson'],77,en,"""For a second there, I thought this might be a real challenge.""",561956,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.19'}"
crd_f67695810a434de2af182783cbd167e9,Fauna,Good Fairy,normal,2024-08-09,5,True,Emerald,Character,"['Storyborn', 'Ally', 'Fairy']",,[],,3.0,7.0,2.0,Common,['Eri Welli'],78,en,"""The secret to a good cake is combining everything just right. Every ingredient is important, but the magic is in how they work together.""",561167,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.16'}"
crd_a7aa78d2d3044e7ea94529cb078fced2,Iago,Fake Flamingo,normal,2024-08-09,4,True,Emerald,Character,"['Storyborn', 'Ally']","Evasive (Only characters with Evasive can challenge this character.)
IN DISGUISE Whenever this character quests, you pay 2 {I} less for the next action you play this turn.",['Evasive'],,2.0,4.0,1.0,Rare,['Hadjie Joos / Pix Smith'],79,en,,559625,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.17', 'usd_foil': '0.53'}"
crd_9a47b5d5d819442882b5319fab5ed77a,Banzai,Gluttonous Predator,normal,2024-08-09,2,False,Emerald,Character,"['Storyborn', 'Ally', 'Hyena']",,[],,3.0,2.0,2.0,Rare,['Otto Paredes'],80,en,He will never refuse a quick bite before dinner.,561957,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '1.89', 'usd_foil': '7.08'}"
crd_f291329542f04339988b4051333a446e,Ed,Hysterical Partygoer,normal,2024-08-09,4,False,Emerald,Character,"['Storyborn', 'Ally', 'Hyena']",ROWDY GUEST Damaged characters can't challenge this character.,[],,2.0,4.0,3.0,Uncommon,['Stefano Spagnuolo'],81,en,"As far as he's concerned, there's no such thing as bad taste.",559626,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.28'}"
crd_6ecf18a6435e46238220c23606eb7768,Scroop,Odious Mutineer,normal,2024-08-09,3,False,Emerald,Character,"['Storyborn', 'Villain', 'Alien', 'Pirate']","Evasive (Only characters with Evasive can challenge this character.)
DO SAY HELLO TO MR. ARROW When you play this character, you may pay 3 {I} to banish chosen damaged character.",['Evasive'],,2.0,1.0,2.0,Super_rare,['Justin Runfola'],82,en,,561301,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.2', 'usd_foil': '0.49'}"
crd_ab1aec84c58d45afb0773657b0990323,Prince Phillip,Swordsman of the Realm,normal,2024-08-09,7,True,Emerald,Character,"['Storyborn', 'Hero', 'Prince']","SLAYER OF DRAGONS When you play this character, banish chosen opposing Dragon character.
PRESSING THE ADVANTAGE Whenever he challenges a damaged character, ready this character after the challenge.",[],,3.0,9.0,3.0,Super_rare,['Ian MacDonald'],83,en,,561958,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.25', 'usd_foil': '0.55'}"
crd_7e4aa6ffcba9401b916220a6f79c355c,Clarabelle,Light on Her Hooves,normal,2024-08-09,7,True,Emerald,Character,"['Floodborn', 'Ally']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Clarabelle.)
KEEP IN STEP At the end of your turn, if chosen opponent has more cards in their hand than you, you may draw cards until you have the same number.",['Shift'],,5.0,6.0,2.0,Legendary,['Jennifer Park / Livio Cacciatore'],84,en,,561959,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '15.51', 'usd_foil': '19.92'}"
crd_e572046b12da49769e2e492828d61636,Anna,Diplomatic Queen,normal,2024-08-09,3,False,Emerald,Character,"['Storyborn', 'Hero', 'Queen']","ROYAL RESOLUTION When you play this character, you may pay 2 {I} to choose one: 
• Each opponent chooses and discards a card. 
• Chosen character gets +2 {S} this turn. 
• Banish chosen damaged character.",[],,2.0,3.0,2.0,Legendary,['Dylan Bonner / Celeste Jamneck'],85,en,,561472,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '4.03', 'usd_foil': '15.02'}"
crd_ecb9566eb3fb4a9f9765dac205bf1b2d,Clarabelle,Clumsy Guest,normal,2024-08-09,1,True,Emerald,Character,"['Storyborn', 'Ally']","BUTTERFINGERS When you play this character, you may pay 2 {I} to banish chosen item.",[],,1.0,2.0,1.0,Common,['Kenneth Anderson'],86,en,,561960,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.1', 'usd_foil': '0.7'}"
crd_2f8df927b41b4664aa7f6b810df6da4a,Banzai,Taunting Hyena,normal,2024-08-09,2,True,Emerald,Character,"['Storyborn', 'Ally', 'Hyena']","HERE KITTY, KITTY, KITTY When you play this character, you may exert chosen damaged character.",[],,2.0,2.0,1.0,Common,['Alexandria Neonakis'],87,en,"""What do we got here, a little snack pack?""",561162,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.13'}"
crd_c87a5472942748c6af5d609bb93d63c1,Robin Hood,Sneaky Sleuth,normal,2024-08-09,5,True,Emerald,Character,"['Floodborn', 'Hero']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Robin Hood.)
CLEVER PLAN This character gets +1 {L} for each opposing damaged character in play.",['Shift'],,3.0,5.0,1.0,Uncommon,['Nicholas Kole'],88,en,,559159,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.13', 'usd_foil': '0.54'}"
crd_209d406df9574154ad94b0b7c78d635f,Mother Gothel,Conceited Manipulator,normal,2024-08-09,2,True,Emerald,Character,"['Storyborn', 'Villain']","MOTHER KNOWS BEST When you play this character, you may pay 3 {I} to return chosen character to their player's hand.",[],,1.0,3.0,1.0,Uncommon,['Carlos Gomes Cabral'],89,en,A beautiful lady never stands meekly at the back of the line.,561631,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.09', 'usd_foil': '0.78'}"
crd_12fad68b6919451cb7165478fec5aee7,Clarabelle,Contented Wallflower,normal,2024-08-09,3,True,Emerald,Character,"['Storyborn', 'Ally']","ONE STEP BEHIND When you play this character, if an opponent has more cards in their hand than you, you may draw a card.",[],,2.0,3.0,1.0,Uncommon,['Lissette Carrera'],90,en,"""Golly! Those dancers can really moo-ve!""",559513,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.09', 'usd_foil': '0.55'}"
crd_a4bc1bcb3ca54062af8854d9ee7a920f,Shenzi,Head Hyena,normal,2024-08-09,5,True,Emerald,Character,"['Storyborn', 'Ally', 'Hyena']","STICK AROUND FOR DINNER This character gets +1 {S} for each other Hyena character you have in play.
WHAT HAVE WE GOT HERE? Whenever one of your Hyena characters challenges a damaged character, gain 2 lore.",[],,3.0,6.0,1.0,Rare,['Otto Paredes'],91,en,,561169,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.13', 'usd_foil': '0.38'}"
crd_df75fce740274e7092a368c0dfa0b417,Mother Gothel,Unwavering Schemer,normal,2024-08-09,6,True,Emerald,Character,"['Floodborn', 'Villain']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Mother Gothel.)
THE WORLD IS DARK When you play this character, each opponent chooses one of their characters and returns that card to their hand.",['Shift'],,4.0,6.0,2.0,Super_rare,['Dylan Bonner'],92,en,,561633,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.47', 'usd_foil': '2.47'}"
crd_a6340b8d58a14de28c95f912df744b3e,Scar,Vengeful Lion,normal,2024-08-09,4,True,Emerald,Character,"['Storyborn', 'Villain']","Ward (Opponents can't choose this character except to challenge.)
LIFE'S NOT FAIR, IS IT? Whenever one of your characters challenges a damaged character, you may draw a card.",['Ward'],,4.0,2.0,1.0,Rare,['César Vergara'],93,en,,555248,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.19', 'usd_foil': '0.49'}"
crd_b467180bb50b4da59a6b99725ad7fa84,Hypnotic Deduction,,normal,2024-08-09,2,True,Emerald,Action,,"Draw 3 cards, then put 2 cards from your hand on the top of your deck in any order.",[],,,,,Common,['Elodie Mondoloni'],94,en,"""A security device! Easily defeated, of course. Once I make room for the crown, I . . . can . . . bring . . . it . . . to . . . him.""",561346,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.22'}"
crd_4fc312f6a56240dba9cb3c6fc6efecde,Night Howler Rage,,normal,2024-08-09,3,True,Emerald,Action,,Draw a card. Chosen character gains Reckless during their next turn. (They can't quest and must challenge if able.),[],,,,,Common,['Antoine Couttolenc'],95,en,"""I think someone is targeting predators on purpose and making them go savage!""
— Judy Hopps",560541,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.03', 'usd_foil': '0.11'}"
crd_c16e96de6fd24d58969aa7429dcbbdcc,You're Welcome,,normal,2024-08-09,4,True,Emerald,Action,,"(A character with cost 4 or more can {E} to sing this song for free.)
Shuffle chosen character, item, or location into their player's deck. That player draws 2 cards.",[],,,,,Uncommon,['César Vergara'],96,en,I make everything happen!,555274,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.2', 'usd_foil': '2.03'}"
crd_c16e96de6fd24d58969aa7429dcbbdcc,You're Welcome,,normal,2024-08-09,4,True,Emerald,Song,,"(A character with cost 4 or more can {E} to sing this song for free.)
Shuffle chosen character, item, or location into their player's deck. That player draws 2 cards.",[],,,,,Uncommon,['César Vergara'],96,en,I make everything happen!,555274,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.2', 'usd_foil': '2.03'}"
crd_d5e31be3b67a41c0a0f6ce871e8c69c4,Remember Who You Are,,normal,2024-08-09,4,False,Emerald,Action,,"If chosen opponent has more cards in their hand than you, draw cards until you have the same number.",[],,,,,Rare,['Cory Godbey'],97,en,,556975,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.25', 'usd_foil': '0.74'}"
crd_e37301dbd08d47fcbd95accf72aa2a3c,Prince John's Mirror,,normal,2024-08-09,3,True,Emerald,Item,,"YOU LOOK REGAL If you have a character named Prince John in play, you pay 1 {I} less to play this item.
A FEELING OF POWER At the end of each opponent's turn, if they have more than 3 cards in their hand, they discard until they have 3 cards in their hand.",[],,,,,Rare,['Stefano Zanchi'],98,en,,561299,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.34', 'usd_foil': '1.09'}"
crd_20513d1b0b8947e7b18e967292e9fb23,Obscurosphere,,normal,2024-08-09,1,True,Emerald,Item,,"EXTRACT OF EMERALD 2 {I}, Banish this item — Your characters gain Ward until the start of your next turn. (Opponents can't choose them except to challenge.)",[],,,,,Common,['Stefano Zanchi'],99,en,,561171,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.13'}"
crd_693273eeac4846a39a3539fc6ded617d,Emerald Chromicon,,normal,2024-08-09,3,False,Emerald,Item,,"EMERALD LIGHT During opponents' turns, whenever one of your characters is banished, you may return chosen character to their player's hand.",[],,,,,Uncommon,['Dustin Panzino'],100,en,"""Trust in the winds of change.""
- Inscription",560098,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.15', 'usd_foil': '0.85'}"
crd_846446f8cb0941d293de679be94fac73,Sherwood Forest,Outlaw Hideaway,landscape,2024-08-09,2,True,Emerald,Location,,"FOREST HOME Your characters named Robin Hood may move here for free.
FAMILIAR TERRAIN Characters gain Ward and “{E}, 1 {I} — Deal 2 damage to chosen damaged character” while here. (Opponents can't choose them except to challenge.)",[],2.0,,7.0,0.0,Rare,['Douglas De La Hoz'],101,en,,559088,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.39', 'usd_foil': '0.89'}"
